"Bitte geben Sie an, wie alt Sie sind.","Bitte geben Sie Ihr Geschlecht an.","Sie sind...","Wie haeufig haben Sie Stadt besucht?","Ich kenne mich gut in Stadt aus.","Es faellt mir leicht, neue Orte zu erkunden.","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Apps auf dem Smartphone, Tablet oder anderem Endgeraet]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Digitale Informationsbildschirme]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Analoge Karte (z. B. Papierkarte)]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Stadtplan auf der Rueckseite von Werbetafeln]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Internet]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Beschilderung]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Landmarken (z. B. Kirchen oder andere markante Objekte)]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Passanten]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Touristenfuehrer (Person)]","Wie oft benutzen Sie die folgenden Hilfsmittel, um sich vor Ort in einer neuen Stadt zu orientieren? [Touristenfuehrer (Buch)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Apps auf dem Smartphone, Tablet oder aehnliches]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Digitale Informationsbildschirme]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Analoge Karte (z. B. Papierkarte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Stadtplan auf der Rueckseite von Werbetafeln]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Internet]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Beschilderung]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Landmarken (z. B. Kirchen oder andere markante Objekte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Passanten]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Person)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Vorteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Buch)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Apps auf dem Smartphone, Tablet oder aehnliches]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Digitale Informationsbildschirme]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Analoge Karte (z. B. Papierkarte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Stadtplan auf der Rueckseite von Werbetafeln]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Internet]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Beschilderung]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Landmarken (z. B. Kirchen oder andere markante Objekte)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Passanten]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Person)]","Nennen Sie, falls moeglich, fuer jedes Hilfsmittel einen Nachteil bezogen auf die Orientierung in einer neuen Stadt. [Touristenfuehrer (Buch)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Apps auf dem Smartphone, Tablet oder anderem Endgeraet]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Digitale Informationsbildschirme]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Analoge Karte (z. B. Papierkarte)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Stadtplan auf der Rueckseite von Werbetafeln]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Internet]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Beschilderung]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Landmarken]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Passanten]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Touristenfuehrer (Person)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Touristenfuehrer (Buch)]","Sie sind als Fussgaenger in Stadt unterwegs und haben die Orientierung verloren. Welches Hilfsmittel nutzen Sie als Erstes? [Sonstiges]","Wenn ich das Smartphone fuer die Orientierung nutze... [nehme ich von meiner Umgebung (z. B. Landschaft, Menschen) wenig wahr.]","Wenn ich das Smartphone fuer die Orientierung nutze... [laufe ich haeufig an meinem eigentlichen Ziel vorbei.]","Wenn ich das Smartphone fuer die Orientierung nutze... [kann ich mich besser auf meine Umgebung konzentrieren.]","Wenn ich das Smartphone fuer die Orientierung nutze... [finde ich mein Ziel meist auf direktem Weg.]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Internet-Zugangsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Unterkunft]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Oeffentliche Verkehrsmittel]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Veranstaltungen (z. B. Theater, Konzerte)]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Restaurants]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Nachtleben]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Sport]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Wetter]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Einkaufsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Sehenswuerdigkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Museum, Zoo]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Bibliotheken]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Schule/Universitaet]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie vor Reisenantritt gesucht? [Sonstiges]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Internet]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Apps auf dem Smartphone, Tablet oder aehnliches]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Buecher/Touristenfuehrer (Buch)/Reisebroschuere]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Bekannte und Familie]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Reisebuero]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Touristen-Informationsstelle]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Fernsehen]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Passanten]","Welche Quellen haben Sie genutzt, um Informationen vor Ihrer Reise nach Stadt zu sammeln? [Sonstiges]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Internet-Zugangsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Unterkunft]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Oeffentliche Verkehrsmittel]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Veranstaltungen (z. B. Theater, Konzerte)]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Restaurants]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Nachtleben]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Sport]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Wetter]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Einkaufsmoeglichkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Sehenwuerdigkeiten]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Museum, Zoo]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Bibliotheken]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Schule/Universitaet]","Nach welchen fuer Ihre Reise nach Stadt relevanten Informationen (z. B. Wetter, Unterkunft) haben Sie waehrend der Reise gesucht? [Sonstiges]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Internet]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Apps auf dem Smartphone, Tablet oder aehnliches]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Buecher/Touristenfuehrer (Buch)/Reisebroschuere]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Touristenfuehrer (Person)]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Bekannte und Familie]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Reisebuero]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Touristen-Informationsstelle]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Fernsehen]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Passanten]","Welche Quellen haben Sie genutzt, um Informationen waehrend Ihrer Reise nach Stadt zu sammeln? [Sonstiges]"
"27","weiblich","als Reisende/Reisender unterwegs","regelmaessig","trifft wenig zu","teils-teils","nie","nie","nie","nie","selten","gelegentlich","gelegentlich","selten","selten","selten","","","","immer zur Hand","","","","nicht immer zuverlaessig","","","","","","","","","","kennen sich evtl. nicht aus","","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Mein Partner","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Mein Partner plant","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Mein Partner plant","Nein","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein",""
"35","weiblich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft gar nicht zu","trifft ziemlich zu","immer","nie","oft","gelegentlich","immer","oft","oft","selten","nie","oft","immer dabei","","uebersichtlich","Standort wird angezeigt","immer dabei","oft an jeder Ecke","helfen zentrale Orte zu finden","ortskundig","Wissen","Wissen","Akku","","schwer zu bekommen","zu wenige","Verbindung","fehlen manchmal","","evtl. auch Touristen","Gruppe","nicht immer aktuell","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft ziemlich zu","trifft wenig zu","trifft wenig zu","teils-teils","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"39","weiblich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft gar nicht zu","trifft ziemlich zu","nie","nie","oft","gelegentlich","oft","oft","oft","selten","gelegentlich","gelegentlich","","","","","","","","","","","","","","","","","","","","","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein",""
"43","weiblich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft wenig zu","teils-teils","selten","nie","immer","oft","oft","gelegentlich","gelegentlich","gelegentlich","gelegentlich","gelegentlich","","","","","sehr praktisch, viele Infos","","","","","","","","","","","","","","","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","","trifft ziemlich zu","trifft ziemlich zu","trifft ziemlich zu","trifft ziemlich zu","Ja","Ja","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Ja","Ja","Ja","","Ja","Nein","Nein","Ja","Nein","Ja","Nein","Nein","","Nein","Ja","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein",""
"28","weiblich","wohnhaft in Stadt/im Stadtland","regelmaessig","trifft ziemlich zu","trifft ziemlich zu","oft","selten","selten","gelegentlich","oft","oft","gelegentlich","selten","nie","nie","direkt vorhanden/Navi","","","","","","","","","","","","","","","","","","","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft wenig zu","trifft wenig zu","teils-teils","trifft ziemlich zu","Nein","Nein","Ja","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Nein","Nein","","Ja","Ja","Nein","Ja","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein",""
"59","maennlich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft ziemlich zu","trifft voll zu","nie","selten","oft","oft","nie","oft","oft","selten","nie","nie","","","gut lesbar","","","","","","","","","","","","","","","","","","Nein","Nein","Ja","Nein","Nein","Ja","Nein","Ja","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein",""
"62","weiblich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft wenig zu","teils-teils","gelegentlich","","oft","oft","gelegentlich","","gelegentlich","nie","nie","nie","immer dabei","","mitnehmbar","","gut vor dem Besuch","","","kennen den Weg","","","nicht immer dabei","muss man kennen","","","nicht immer da","","","Sprach-Unterschiede","","","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft wenig zu","trifft gar nicht zu","trifft wenig zu","teils-teils","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein",""
"49","maennlich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft gar nicht zu","teils-teils","oft","oft","oft","oft","oft","oft","","selten","","oft","","","","","","","","","","","","","","","","","","","","","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Ja","Nein","","teils-teils","trifft wenig zu","","trifft voll zu","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein","Nein","","Ja","Ja","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein",""
"52","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","teils-teils","trifft ziemlich zu","nie","nie","oft","gelegentlich","immer","oft","gelegentlich","nie","selten","oft","","","","","","","immer vorhanden","","","","","","nicht mehr aktuell","","","oft unzureichend","","kennen sich auch nicht aus","","immer in handtasche greifbar","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Ja","Nein","Ja","Ja","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein",""
"51","maennlich","als Reisende/Reisender unterwegs","schon mehrfach besucht","teils-teils","trifft ziemlich zu","gelegentlich","nie","gelegentlich","gelegentlich","oft","gelegentlich","selten","gelegentlich","selten","oft","","","Orientierung","","schnell Info","","","","","Information","","","","","","","","","","","Nein","Nein","Ja","Ja","Nein","Ja","Ja","Ja","Nein","Ja","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Ja","Nein","Ja","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Ja","Ja","Nein","Nein","Ja","Nein","","Nein","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein",""
"47","maennlich","als Reisende/Reisender unterwegs","schon mehrfach besucht","trifft gar nicht zu","trifft wenig zu","selten","selten","gelegentlich","oft","immer","immer","immer","gelegentlich","gelegentlich","gelegentlich","jederzeit verfuegbar","","vertraute Haptik","","bequem fuer Vorbereitung","omnipraesent","intuitiv","unproblematisch","vertiefende Info","","manchmal laestig","","nicht immer einfach zu lesen","","","muss intensiv nach gesucht werden","","","","","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Ja","Nein","Nein","","trifft voll zu","teils-teils","trifft wenig zu","trifft wenig zu","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Geschichte","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Geschichte","Nein","Nein","Nein","Ja","Nein","Nein","Ja","Nein","Nein",""
"46","weiblich","als Reisende/Reisender unterwegs","zum ersten Mal hier","trifft gar nicht zu","trifft wenig zu","gelegentlich","gelegentlich","selten","oft","oft","oft","oft","gelegentlich","oft","oft","","","immer wieder einsehbar","","","","","persoenlich","persoenlich, weitere Infos","","","","zu gross und unfoermig","","","","","","","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","","trifft wenig zu","teils-teils","trifft ziemlich zu","trifft ziemlich zu","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Ja","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Nein","Nein","Ja","Nein","Nein",""
"37","maennlich","als Reisende/Reisender unterwegs","regelmaessig","trifft voll zu","trifft voll zu","gelegentlich","gelegentlich","selten","selten","immer","immer","immer","oft","selten","oft","praktisch, immer dabei","wichtige infos, auf einem Blick","Uebersicht","Uebersicht","praktisch, immer dabei","Hilfe zur Orientierung","Hilfe zur Orientierung","schnell, kennen sich aus","Hintergrundinfos","Hintergrundinfos","Kosten fuer Apps, Akku","ortsgebunden","unpraktisch","ortsgebunden","Kosten fuer Apps, Akku","ortsgebunden","verwechselbar","Richtigkeit fraglich","Kosten","unpraktisch","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","trifft gar nicht zu","trifft gar nicht zu","teils-teils","trifft voll zu","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein","Nein","Parken","Ja","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Ja","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein",""
"58","weiblich","als Reisende/Reisender unterwegs","regelmaessig","trifft voll zu","trifft voll zu","nie","nie","oft","gelegentlich","nie","gelegentlich","selten","selten","selten","selten","","","Uebersicht","Standort","","Entfernung","","","","","","","veraltet","","","","","oft Falschaussage","","","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Zeitung"
"23","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","teils-teils","trifft voll zu","nie","nie","oft","oft","selten","oft","immer","gelegentlich","selten","oft","immer aktuell","immer aktuell","geht ohne Internet","oft zu finden","man kann sich zu hause orientieren","","gut merkbar","Insiderwissen","oft lustige Anekdoten","Hintergrundwissen","Akku/Datenvolumen","","oft veraltet","nicht immer aktuell","","","","manchmal falsch","objektiv","","Nein","Nein","Ja","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","teils-teils","trifft wenig zu","trifft wenig zu","trifft wenig zu","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein","Nein","","Nein","Nein","Ja","Ja","Nein","Nein","Nein","Nein","Nein",""
"45","weiblich","als Reisende/Reisender unterwegs","schon mehrfach besucht","teils-teils","trifft ziemlich zu","selten","gelegentlich","oft","oft","oft","immer","immer","gelegentlich","gelegentlich","gelegentlich","jederzeit verfuegbar","ueberichtlich","damit kenne ich mich aus","immer wieder zwischendurch oreintieren","gut fuer Vorausplanung","gute Orientierung (wenn gut durchdacht)","bieten Orientierung","helfen evtl. weiter","Hintergrundwissen","gut fuer vorher","Flat noetig","nicht da wenn benoetigt","verknuddelt in der Tasche","nicht ueberall","nicht immer verfuegbar","kann verwirren","","nicht jeder kennt sich aus","kostet","oft zu ausfuehrlich","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Ich nutze kein Smartphone","Nein","Ja","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Ja","Nein","Nein","Nein","Nein","Nein","Nein","Nein","","Nein","Nein","Nein","Ja","Nein","Nein","Nein","Nein","Nein","Ja","Nein","Nein","Nein","","Nein","Nein","Nein","Nein","Ja","Nein","Ja","Nein","Nein",""
